"match_time","home_team","away_team","half_time_home_goals","half_time_away_goals","full_time_home_goals","full_time_away_goals "
"13:20","Sevilla Zöld","Villarreal","0","0","0","1"
"13:20","Alaves","Las Palmas","0","0","2","0"
"13:28","Sevilla Piros","Sevilla Zöld","3","0","4","0"
"13:28","Villarreal","Alaves","2","0","2","0"
"13:28","San Sebastian","Madrid Fehér","2","1","3","2"
"13:28","Madrid Piros","Mallorca","0","0","3","0"
"13:28","Osasuna","Vigo","0","0","1","0"
"13:28","Valencia","Getafe","1","1","2","2"
"13:28","Bilbao","Girona","2","0","4","1"
"13:28","Las Palmas","Barcelona","0","1","0","2"
"13:36","Barcelona","Villarreal","1","0","1","1"
"13:36","Vigo","Las Palmas","1","1","3","1"
"13:36","Alaves","Sevilla Piros","0","0","0","2"
"13:36","San Sebastian","Valencia","0","0","2","0"
"13:36","Girona","Madrid Piros","1","1","2","3"
"13:36","Madrid Fehér","Bilbao","2","0","4","0"
"13:36","Sevilla Zöld","Getafe","0","0","0","1"
"13:36","Mallorca","Osasuna","0","1","1","2"
"13:44","Getafe","Alaves","0","1","0","2"
"13:44","Bilbao","San Sebastian","1","1","2","2"
"13:44","Madrid Piros","Madrid Fehér","1","1","2","1"
"13:44","Villarreal","Vigo","3","1","3","3"
"13:44","Sevilla Piros","Barcelona","1","0","1","0"
"13:44","Las Palmas","Mallorca","0","0","0","1"
"13:44","Valencia","Sevilla Zöld","3","1","4","2"
"13:44","Osasuna","Girona","1","1","1","2"
"13:51","Barcelona","Getafe","1","0","1","0"
"13:51","Madrid Fehér","Osasuna","2","0","3","0"
"13:51","Mallorca","Villarreal","1","3","1","3"
"13:51","Bilbao","Valencia","0","0","2","0"
"13:51","Alaves","Sevilla Zöld","0","1","0","1"
"13:51","Girona","Las Palmas","1","1","5","1"
"13:51","San Sebastian","Madrid Piros","0","2","2","2"
"13:51","Vigo","Sevilla Piros","0","0","0","0"
"13:59","Villarreal","Girona","1","0","2","0"
"13:59","Osasuna","San Sebastian","0","0","0","1"
"13:59","Getafe","Vigo","0","1","0","2"
"13:59","Valencia","Alaves","0","0","2","0"
"13:59","Madrid Piros","Bilbao","1","0","3","0"
"13:59","Las Palmas","Madrid Fehér","1","2","1","3"
"13:59","Sevilla Zöld","Barcelona","1","1","2","2"
"13:59","Sevilla Piros","Mallorca","2","1","2","1"
"14:07","Bilbao","Osasuna","1","2","5","2"
"14:07","Vigo","Sevilla Zöld","1","1","3","2"
"14:07","San Sebastian","Las Palmas","2","0","2","0"
"14:07","Girona","Sevilla Piros","1","0","1","3"
"14:07","Mallorca","Getafe","0","0","0","2"
"14:07","Barcelona","Alaves","0","0","1","0"
"14:07","Madrid Piros","Valencia","0","0","0","2"
"14:07","Madrid Fehér","Villarreal","0","0","2","0"
"14:15","Bilbao","Las Palmas","1","1","3","1"
"14:15","Girona","Getafe","3","0","4","1"
"14:15","Madrid Fehér","Sevilla Piros","1","2","2","3"
"14:15","Mallorca","Sevilla Zöld","2","1","2","1"
"14:15","Madrid Piros","Osasuna","2","0","3","0"
"14:15","Valencia","Barcelona","0","0","3","1"
"14:15","Vigo","Alaves","0","0","0","0"
"14:15","San Sebastian","Villarreal","0","1","2","1"
"14:23","Alaves","Mallorca","0","3","0","3"
"14:23","Osasuna","Valencia","1","0","2","0"
"14:23","Getafe","Madrid Fehér","0","3","1","3"
"14:23","Villarreal","Bilbao","0","1","1","2"
"14:23","Barcelona","Vigo","0","0","1","0"
"14:23","Las Palmas","Madrid Piros","0","1","0","2"
"14:23","Sevilla Piros","San Sebastian","0","1","0","2"
"14:23","Sevilla Zöld","Girona","1","1","2","2"
"14:31","San Sebastian","Getafe","0","1","2","1"
"14:31","Valencia","Vigo","0","1","1","1"
"14:31","Mallorca","Barcelona","2","1","2","1"
"14:31","Osasuna","Las Palmas","0","0","1","0"
"14:31","Girona","Alaves","1","1","2","1"
"14:31","Madrid Piros","Villarreal","1","0","2","0"
"14:31","Madrid Fehér","Sevilla Zöld","1","0","2","0"
"14:31","Bilbao","Sevilla Piros","3","0","4","0"
"14:38","Getafe","Bilbao","0","2","1","2"
"14:38","Villarreal","Osasuna","0","0","0","0"
"14:38","Sevilla Piros","Madrid Piros","0","1","1","2"
"14:38","Vigo","Mallorca","0","0","0","0"
"14:38","Sevilla Zöld","San Sebastian","1","2","1","2"
"14:38","Las Palmas","Valencia","0","1","1","2"
"14:38","Barcelona","Girona","1","2","3","4"
"14:38","Alaves","Madrid Fehér","0","0","0","2"
"14:46","Girona","Vigo","0","0","0","1"
"14:46","Madrid Fehér","Barcelona","1","2","1","3"
"14:46","Valencia","Mallorca","1","1","2","1"
"14:46","San Sebastian","Alaves","3","0","4","0"
"14:46","Osasuna","Sevilla Piros","2","1","2","1"
"14:46","Bilbao","Sevilla Zöld","1","1","3","1"
"14:46","Las Palmas","Villarreal","0","1","0","2"
"14:46","Madrid Piros","Getafe","2","1","5","1"
"14:54","Sevilla Piros","Las Palmas","1","0","2","1"
"14:54","Vigo","Madrid Fehér","0","0","0","1"
"14:54","Villarreal","Valencia","0","0","1","1"
"14:54","Getafe","Osasuna","0","1","0","1"
"14:54","Alaves","Bilbao","0","2","0","3"
"14:54","Mallorca","Girona","0","0","1","0"
"14:54","Sevilla Zöld","Madrid Piros","0","0","1","0"
"14:54","Barcelona","San Sebastian","3","0","4","0"
"15:02","Valencia","Girona","1","0","1","1"
"15:02","San Sebastian","Vigo","1","0","1","0"
"15:02","Las Palmas","Getafe","3","1","3","2"
"15:02","Villarreal","Sevilla Piros","0","0","1","0"
"15:02","Bilbao","Barcelona","0","0","0","0"
"15:02","Madrid Fehér","Mallorca","1","0","4","1"
"15:02","Madrid Piros","Alaves","0","0","0","1"
"15:02","Osasuna","Sevilla Zöld","1","0","1","1"
"15:10","Sevilla Piros","Valencia","1","1","2","1"
"15:10","Alaves","Osasuna","1","0","1","0"
"15:10","Sevilla Zöld","Las Palmas","0","0","0","0"
"15:10","Girona","Madrid Fehér","1","3","1","5"
"15:10","Mallorca","San Sebastian","0","0","0","1"
"15:10","Barcelona","Madrid Piros","1","0","2","0"
"15:10","Getafe","Villarreal","1","0","1","2"
"15:10","Vigo","Bilbao","2","0","2","1"
"15:18","Bilbao","Mallorca","1","2","2","2"
"15:18","Osasuna","Barcelona","0","1","0","3"
"15:18","San Sebastian","Girona","1","1","2","1"
"15:18","Valencia","Madrid Fehér","0","3","1","4"
"15:18","Sevilla Piros","Getafe","1","0","1","0"
"15:18","Madrid Piros","Vigo","2","0","5","1"
"15:18","Villarreal","Sevilla Zöld","1","0","1","0"
"15:18","Las Palmas","Alaves","0","1","0","1"
"15:25","Sevilla Zöld","Sevilla Piros","0","1","0","1"
"15:25","Alaves","Villarreal","0","0","0","1"
"15:25","Madrid Fehér","San Sebastian","1","1","2","1"
"15:25","Mallorca","Madrid Piros","0","1","1","1"
"15:25","Vigo","Osasuna","1","0","2","0"
"15:25","Getafe","Valencia","0","0","0","1"
"15:25","Girona","Bilbao","0","1","0","3"
"15:25","Barcelona","Las Palmas","1","0","2","3"
"15:33","Villarreal","Barcelona","1","0","1","0"
"15:33","Las Palmas","Vigo","0","0","0","1"
"15:33","Sevilla Piros","Alaves","0","0","0","1"
"15:33","Valencia","San Sebastian","0","1","1","1"
"15:33","Madrid Piros","Girona","0","1","1","1"
"15:33","Bilbao","Madrid Fehér","1","0","1","0"
"15:33","Getafe","Sevilla Zöld","1","0","3","1"
"15:33","Osasuna","Mallorca","0","3","1","3"
"15:41","Alaves","Getafe","0","0","0","0"
"15:41","San Sebastian","Bilbao","1","1","1","1"
"15:41","Madrid Fehér","Madrid Piros","2","1","5","1"
"15:41","Vigo","Villarreal","0","0","0","1"
"15:41","Barcelona","Sevilla Piros","0","1","0","1"
"15:41","Mallorca","Las Palmas","0","0","1","0"
"15:41","Sevilla Zöld","Valencia","1","1","2","3"
"15:41","Girona","Osasuna","2","0","2","2"
"15:49","Getafe","Barcelona","1","1","2","1"
"15:49","Osasuna","Madrid Fehér","0","0","2","1"
"15:49","Villarreal","Mallorca","0","0","1","0"
"15:49","Valencia","Bilbao","1","1","3","3"
"15:49","Sevilla Zöld","Alaves","0","1","0","1"
"15:49","Las Palmas","Girona","2","0","3","0"
"15:49","Madrid Piros","San Sebastian","0","0","0","3"
"15:49","Sevilla Piros","Vigo","1","2","2","2"
"15:57","Girona","Villarreal","0","1","1","4"
"15:57","San Sebastian","Osasuna","0","1","0","1"
"15:57","Vigo","Getafe","1","3","2","3"
"15:57","Alaves","Valencia","1","0","1","0"
"15:57","Bilbao","Madrid Piros","1","0","1","2"
"15:57","Madrid Fehér","Las Palmas","2","0","5","0"
"15:57","Barcelona","Sevilla Zöld","0","0","0","0"
"15:57","Mallorca","Sevilla Piros","0","0","0","0"
"16:05","Osasuna","Bilbao","1","2","2","3"
"16:05","Sevilla Zöld","Vigo","1","1","3","1"
"16:05","Las Palmas","San Sebastian","0","0","1","0"
"16:05","Sevilla Piros","Girona","1","1","2","1"
"16:05","Getafe","Mallorca","2","1","2","1"
"16:05","Alaves","Barcelona","0","0","1","0"
"16:05","Valencia","Madrid Piros","0","1","3","1"
"16:05","Villarreal","Madrid Fehér","2","2","2","3"
"16:14","Mallorca","Alaves","1","1","1","2"
"16:14","Villarreal","Barcelona","0","0","1","0"
"16:14","Sevilla Piros","Bilbao","0","3","1","3"
"16:14","Valencia","Vigo","0","1","0","1"
"16:14","Las Palmas","Getafe","0","1","1","1"
"16:14","San Sebastian","Osasuna","2","0","3","1"
"16:14","Girona","Madrid Fehér","1","1","2","2"
"16:14","Sevilla Zöld","Madrid Piros","0","0","1","1"
"16:22","Vigo","Girona","2","0","4","1"
"16:22","Osasuna","Las Palmas","1","2","2","3"
"16:22","Bilbao","Villarreal","3","1","4","1"
"16:22","Alaves","Sevilla Zöld","0","1","2","2"
"16:22","Madrid Fehér","San Sebastian","0","1","1","1"
"16:22","Getafe","Mallorca","1","0","3","0"
"16:22","Madrid Piros","Sevilla Piros","0","0","0","0"
"16:22","Barcelona","Valencia","1","0","1","0"
"16:30","Villarreal","Madrid Piros","2","2","3","2"
"16:30","Madrid Fehér","Osasuna","3","0","6","0"
"16:30","San Sebastian","Vigo","0","0","1","0"
"16:30","Mallorca","Las Palmas","1","0","2","0"
"16:30","Girona","Barcelona","1","1","2","2"
"16:30","Sevilla Zöld","Getafe","0","0","0","0"
"16:30","Valencia","Bilbao","1","1","2","2"
"16:30","Sevilla Piros","Alaves","0","0","1","0"
"16:38","Alaves","Villarreal","0","1","0","1"
"16:38","Las Palmas","Sevilla Zöld","0","0","1","1"
"16:38","Getafe","Sevilla Piros","2","0","3","0"
"16:38","Vigo","Madrid Fehér","0","1","1","1"
"16:38","Madrid Piros","Valencia","0","0","0","0"
"16:38","Osasuna","Mallorca","0","1","0","2"
"16:38","Barcelona","San Sebastian","3","1","4","1"
"16:38","Bilbao","Girona","2","0","3","0"
"16:46","Madrid Fehér","Barcelona","1","0","2","0"
"16:46","San Sebastian","Bilbao","0","0","0","0"
"16:46","Vigo","Osasuna","0","1","1","1"
"16:46","Girona","Madrid Piros","0","0","0","1"
"16:46","Sevilla Piros","Las Palmas","0","1","0","1"
"16:46","Valencia","Alaves","1","1","1","1"
"16:46","Sevilla Zöld","Mallorca","1","1","2","2"
"16:46","Villarreal","Getafe","0","1","0","1"
"16:54","Mallorca","Sevilla Piros","1","0","1","1"
"16:54","Bilbao","Madrid Fehér","0","2","0","2"
"16:54","Osasuna","Sevilla Zöld","0","3","0","3"
"16:54","Las Palmas","Villarreal","2","0","2","1"
"16:54","Alaves","Girona","0","0","1","0"
"16:54","Barcelona","Vigo","0","0","2","0"
"16:54","Getafe","Valencia","1","0","2","0"
"16:54","Madrid Piros","San Sebastian","0","0","1","1"
"17:01","Barcelona","Osasuna","1","1","1","1"
"17:01","Madrid Fehér","Madrid Piros","0","0","0","1"
"17:01","Villarreal","Mallorca","0","0","0","0"
"17:01","Sevilla Piros","Sevilla Zöld","0","0","1","1"
"17:01","San Sebastian","Alaves","1","0","2","0"
"17:01","Vigo","Bilbao","0","0","0","1"
"17:01","Girona","Getafe","1","0","2","0"
"17:01","Valencia","Las Palmas","1","0","1","0"
"17:09","Osasuna","Sevilla Piros","1","1","1","2"
"17:09","Las Palmas","Girona","0","3","0","4"
"17:09","Mallorca","Valencia","0","0","0","1"
"17:09","Bilbao","Barcelona","2","1","2","1"
"17:09","Madrid Piros","Vigo","0","0","1","1"
"17:09","Getafe","San Sebastian","1","0","1","2"
"17:09","Sevilla Zöld","Villarreal","1","0","1","1"
"17:09","Alaves","Madrid Fehér","0","3","0","3"
"17:17","Vigo","Alaves","0","1","0","2"
"17:17","San Sebastian","Las Palmas","1","1","1","2"
"17:17","Barcelona","Madrid Piros","0","0","0","1"
"17:17","Bilbao","Osasuna","1","1","2","2"
"17:17","Villarreal","Sevilla Piros","0","0","0","0"
"17:17","Madrid Fehér","Getafe","1","2","4","2"
"17:17","Valencia","Sevilla Zöld","0","1","1","2"
"17:17","Girona","Mallorca","3","1","5","1"
"17:25","Sevilla Piros","Valencia","1","1","3","2"
"17:25","Sevilla Zöld","Girona","0","1","3","1"
"17:25","Madrid Piros","Bilbao","1","1","3","1"
"17:25","Getafe","Vigo","1","0","1","1"
"17:25","Las Palmas","Madrid Fehér","1","1","1","1"
"17:25","Osasuna","Villarreal","1","0","1","0"
"17:25","Alaves","Barcelona","1","1","1","2"
"17:25","Mallorca","San Sebastian","0","1","0","3"
"17:33","San Sebastian","Sevilla Zöld","1","0","1","1"
"17:33","Madrid Fehér","Mallorca","0","1","1","3"
"17:33","Girona","Sevilla Piros","0","1","0","2"
"17:33","Madrid Piros","Osasuna","1","2","2","2"
"17:33","Barcelona","Getafe","0","0","1","1"
"17:33","Bilbao","Alaves","1","0","2","3"
"17:33","Valencia","Villarreal","0","1","0","3"
"17:33","Vigo","Las Palmas","0","1","0","1"
"17:41","Villarreal","Girona","0","0","0","0"
"17:41","Alaves","Madrid Piros","0","0","0","1"
"17:41","Getafe","Bilbao","0","0","2","0"
"17:41","Sevilla Zöld","Madrid Fehér","1","1","3","2"
"17:41","Sevilla Piros","San Sebastian","1","1","1","1"
"17:41","Mallorca","Vigo","0","1","1","1"
"17:41","Osasuna","Valencia","1","0","1","0"
"17:41","Las Palmas","Barcelona","0","3","1","4"
"17:48","San Sebastian","Villarreal","1","0","1","0"
"17:48","Bilbao","Las Palmas","1","0","1","0"
"17:48","Vigo","Sevilla Zöld","0","0","0","1"
"17:48","Alaves","Osasuna","1","0","1","1"
"17:48","Girona","Valencia","1","1","3","1"
"17:48","Barcelona","Mallorca","1","0","3","0"
"17:48","Madrid Piros","Getafe","2","0","3","0"
"17:48","Madrid Fehér","Sevilla Piros","1","1","1","2"
"17:56","Sevilla Zöld","Barcelona","0","0","0","0"
"17:56","Las Palmas","Madrid Piros","1","2","1","3"
"17:56","Villarreal","Madrid Fehér","1","0","2","1"
"17:56","Osasuna","Girona","3","1","4","2"
"17:56","Getafe","Alaves","0","0","1","1"
"17:56","Mallorca","Bilbao","1","0","1","2"
"17:56","Valencia","San Sebastian","0","1","1","1"
"17:56","Sevilla Piros","Vigo","1","0","3","0"
"18:04","Alaves","Las Palmas","0","2","0","2"
"18:04","Madrid Fehér","Valencia","1","2","1","2"
"18:04","Madrid Piros","Mallorca","0","0","0","0"
"18:04","Barcelona","Sevilla Piros","2","0","3","0"
"18:04","Vigo","Villarreal","0","0","0","0"
"18:04","San Sebastian","Girona","1","0","2","0"
"18:04","Getafe","Osasuna","0","1","0","1"
"18:04","Bilbao","Sevilla Zöld","0","0","0","0"
"18:12","Alaves","Mallorca","0","1","0","3"
"18:12","Barcelona","Villarreal","0","0","0","1"
"18:12","Bilbao","Sevilla Piros","0","0","0","0"
"18:12","Vigo","Valencia","0","1","0","2"
"18:12","Getafe","Las Palmas","3","1","5","1"
"18:12","Osasuna","San Sebastian","1","2","1","3"
"18:12","Madrid Fehér","Girona","2","0","6","0"
"18:12","Madrid Piros","Sevilla Zöld","1","1","3","1"
"18:20","Girona","Vigo","1","1","4","1"
"18:20","Las Palmas","Osasuna","0","1","0","2"
"18:20","Villarreal","Bilbao","0","0","0","0"
"18:20","Sevilla Zöld","Alaves","2","0","3","0"
"18:20","San Sebastian","Madrid Fehér","0","0","1","1"
"18:20","Mallorca","Getafe","0","0","2","0"
"18:20","Sevilla Piros","Madrid Piros","0","1","0","3"
"18:20","Valencia","Barcelona","1","2","2","3"
"18:28","Madrid Piros","Villarreal","0","0","1","0"
"18:28","Osasuna","Madrid Fehér","1","0","1","1"
"18:28","Vigo","San Sebastian","1","0","1","2"
"18:28","Las Palmas","Mallorca","1","1","2","1"
"18:28","Barcelona","Girona","1","0","1","1"
"18:28","Getafe","Sevilla Zöld","1","1","3","2"
"18:28","Bilbao","Valencia","1","0","1","2"
"18:28","Alaves","Sevilla Piros","1","0","2","1"
"18:35","Villarreal","Alaves","1","0","4","1"
"18:35","Sevilla Zöld","Las Palmas","2","0","2","1"
"18:35","Sevilla Piros","Getafe","1","1","1","2"
"18:35","Madrid Fehér","Vigo","1","0","2","0"
"18:35","Valencia","Madrid Piros","3","0","4","1"
"18:35","Mallorca","Osasuna","0","0","0","1"
"18:35","San Sebastian","Barcelona","0","1","0","2"
"18:35","Girona","Bilbao","0","0","1","2"
"18:43","Barcelona","Madrid Fehér","0","1","1","1"
"18:43","Bilbao","San Sebastian","1","1","4","1"
"18:43","Osasuna","Vigo","2","1","5","2"
"18:43","Madrid Piros","Girona","1","0","2","1"
"18:43","Las Palmas","Sevilla Piros","0","0","2","0"
"18:43","Alaves","Valencia","0","0","0","3"
"18:43","Mallorca","Sevilla Zöld","0","0","0","0"
"18:43","Getafe","Villarreal","2","0","3","0"
"18:51","Sevilla Piros","Mallorca","2","0","2","0"
"18:51","Madrid Fehér","Bilbao","2","0","3","1"
"18:51","Sevilla Zöld","Osasuna","0","0","2","0"
"18:51","Villarreal","Las Palmas","1","1","2","1"
"18:51","Girona","Alaves","1","1","3","2"
"18:51","Vigo","Barcelona","1","1","2","1"
"18:51","Valencia","Getafe","1","0","3","0"
"18:51","San Sebastian","Madrid Piros","1","2","1","3"
"18:59","Osasuna","Barcelona","1","0","1","0"
"18:59","Madrid Piros","Madrid Fehér","1","2","1","3"
"18:59","Mallorca","Villarreal","0","2","1","2"
"18:59","Sevilla Zöld","Sevilla Piros","0","0","0","0"
"18:59","Alaves","San Sebastian","1","2","2","3"
"18:59","Bilbao","Vigo","1","0","3","0"
"18:59","Getafe","Girona","1","0","2","1"
"18:59","Las Palmas","Valencia","0","1","0","2"
"19:07","Sevilla Piros","Osasuna","0","0","0","0"
"19:07","Girona","Las Palmas","0","1","0","1"
"19:07","Valencia","Mallorca","2","0","3","1"
"19:07","Barcelona","Bilbao","1","1","2","1"
"19:07","Vigo","Madrid Piros","0","0","0","1"
"19:07","San Sebastian","Getafe","1","1","1","1"
"19:07","Villarreal","Sevilla Zöld","1","0","1","0"
"19:07","Madrid Fehér","Alaves","2","1","4","1"
"19:15","Alaves","Vigo","0","2","1","3"
"19:15","Las Palmas","San Sebastian","0","0","1","1"
"19:15","Madrid Piros","Barcelona","0","0","3","0"
"19:15","Osasuna","Bilbao","0","0","1","0"
"19:15","Sevilla Piros","Villarreal","0","1","1","1"
"19:15","Getafe","Madrid Fehér","0","1","0","1"
"19:15","Sevilla Zöld","Valencia","0","2","0","3"
"19:15","Mallorca","Girona","0","0","0","1"
"19:22","Valencia","Sevilla Piros","1","0","1","1"
"19:22","Girona","Sevilla Zöld","0","0","0","0"
"19:22","Bilbao","Madrid Piros","0","0","1","0"
"19:22","Vigo","Getafe","1","0","2","1"
"19:22","Madrid Fehér","Las Palmas","0","0","2","0"
"19:22","Villarreal","Osasuna","4","0","5","0"
"19:22","Barcelona","Alaves","0","0","0","1"
"19:22","San Sebastian","Mallorca","0","0","1","0"
"19:30","Sevilla Zöld","San Sebastian","0","1","0","1"
"19:30","Mallorca","Madrid Fehér","0","0","0","0"
"19:30","Sevilla Piros","Girona","0","0","2","1"
"19:30","Osasuna","Madrid Piros","0","0","0","1"
"19:30","Getafe","Barcelona","1","2","3","3"
"19:30","Alaves","Bilbao","0","1","0","1"
"19:30","Villarreal","Valencia","1","0","3","1"
"19:30","Las Palmas","Vigo","0","2","1","3"
"19:38","Girona","Villarreal","0","0","1","0"
"19:38","Madrid Piros","Alaves","1","0","1","0"
"19:38","Bilbao","Getafe","0","0","0","1"
"19:38","Madrid Fehér","Sevilla Zöld","0","0","0","1"
"19:38","San Sebastian","Sevilla Piros","0","0","0","1"
"19:38","Vigo","Mallorca","0","0","0","0"
"19:38","Valencia","Osasuna","1","0","2","1"
"19:38","Barcelona","Las Palmas","1","0","1","0"
"19:46","Villarreal","San Sebastian","1","0","4","1"
"19:46","Las Palmas","Bilbao","0","3","1","4"
"19:46","Sevilla Zöld","Vigo","1","1","2","1"
"19:46","Osasuna","Alaves","0","0","0","1"
"19:46","Valencia","Girona","0","0","1","2"
"19:46","Mallorca","Barcelona","1","1","2","2"
"19:46","Getafe","Madrid Piros","1","0","1","1"
"19:46","Sevilla Piros","Madrid Fehér","1","1","1","1"
"19:54","Barcelona","Sevilla Zöld","2","0","3","0"
"19:54","Madrid Piros","Las Palmas","0","1","1","2"
"19:54","Madrid Fehér","Villarreal","0","0","0","2"
"19:54","Girona","Osasuna","0","0","0","1"
"19:54","Alaves","Getafe","0","0","0","1"
"19:54","Bilbao","Mallorca","2","1","3","1"
"19:54","San Sebastian","Valencia","2","1","5","1"
"19:54","Vigo","Sevilla Piros","0","0","0","0"
"20:02","Las Palmas","Alaves","0","0","0","0"
"20:02","Valencia","Madrid Fehér","3","0","4","1"
"20:02","Mallorca","Madrid Piros","0","2","0","2"
"20:02","Sevilla Piros","Barcelona","0","1","0","1"
"20:02","Villarreal","Vigo","1","1","4","1"
"20:02","Girona","San Sebastian","0","0","0","1"
"20:02","Osasuna","Getafe","1","1","1","3"
"20:02","Sevilla Zöld","Bilbao","1","0","2","1"
"20:11","Alaves","Bilbao","0","0","0","1"
"20:11","Madrid Piros","Sevilla Zöld","1","1","1","3"
"20:11","Villarreal","San Sebastian","0","0","0","1"
"20:11","Osasuna","Getafe","0","1","1","1"
"20:11","Vigo","Girona","1","0","1","2"
"20:11","Las Palmas","Barcelona","0","2","3","3"
"20:11","Sevilla Piros","Valencia","0","0","1","0"
"20:11","Madrid Fehér","Mallorca","2","0","3","1"
"20:19","Getafe","Sevilla Piros","1","0","2","1"
"20:19","Barcelona","Vigo","2","0","2","0"
"20:19","San Sebastian","Madrid Piros","1","0","1","0"
"20:19","Bilbao","Madrid Fehér","0","1","0","1"
"20:19","Valencia","Las Palmas","2","0","3","0"
"20:19","Girona","Alaves","1","0","2","0"
"20:19","Mallorca","Villarreal","0","0","0","0"
"20:19","Sevilla Zöld","Osasuna","0","1","0","1"
"20:27","Madrid Piros","Mallorca","1","0","3","0"
"20:27","Valencia","Barcelona","1","0","1","0"
"20:27","Las Palmas","Getafe","1","0","1","0"
"20:27","Alaves","Vigo","0","1","0","1"
"20:27","Sevilla Piros","Sevilla Zöld","0","0","0","1"
"20:27","Madrid Fehér","Girona","0","1","0","3"
"20:27","Osasuna","San Sebastian","0","0","1","1"
"20:27","Villarreal","Bilbao","0","0","0","1"
"20:35","Bilbao","Madrid Piros","0","1","0","2"
"20:35","Vigo","Madrid Fehér","0","0","0","2"
"20:35","Girona","Villarreal","0","0","1","1"
"20:35","Getafe","Valencia","1","1","2","2"
"20:35","Mallorca","Osasuna","0","0","0","0"
"20:35","Barcelona","Alaves","1","0","1","0"
"20:35","Sevilla Zöld","Las Palmas","1","0","2","0"
"20:35","San Sebastian","Sevilla Piros","1","0","2","0"
"20:43","Valencia","Sevilla Zöld","2","0","2","0"
"20:43","Las Palmas","San Sebastian","1","2","2","2"
"20:43","Getafe","Barcelona","1","2","1","5"
"20:43","Sevilla Piros","Mallorca","0","1","2","1"
"20:43","Villarreal","Vigo","1","0","2","0"
"20:43","Osasuna","Bilbao","2","2","4","2"
"20:43","Madrid Fehér","Alaves","1","1","2","3"
"20:43","Madrid Piros","Girona","2","0","2","0"
"20:51","Alaves","Villarreal","0","0","0","0"
"20:51","San Sebastian","Valencia","0","0","1","1"
"20:51","Barcelona","Madrid Fehér","0","1","2","1"
"20:51","Vigo","Madrid Piros","1","1","3","1"
"20:51","Bilbao","Sevilla Piros","2","0","2","0"
"20:51","Sevilla Zöld","Getafe","0","0","0","0"
"20:51","Girona","Osasuna","1","0","2","0"
"20:51","Mallorca","Las Palmas","0","1","0","1"
"20:58","Sevilla Zöld","Barcelona","1","1","1","1"
"20:58","Valencia","Mallorca","0","2","1","2"
"20:58","Madrid Piros","Alaves","2","0","2","0"
"20:58","Villarreal","Madrid Fehér","0","1","0","1"
"20:58","Las Palmas","Bilbao","0","1","0","1"
"20:58","Getafe","San Sebastian","0","1","1","2"
"20:58","Sevilla Piros","Girona","0","0","1","0"
"20:58","Osasuna","Vigo","0","0","1","1"
"21:06","Barcelona","Villarreal","0","0","0","1"
"21:06","Vigo","Sevilla Piros","0","0","0","1"
"21:06","Alaves","Osasuna","0","1","1","1"
"21:06","San Sebastian","Sevilla Zöld","1","0","2","0"
"21:06","Mallorca","Getafe","0","1","0","1"
"21:06","Girona","Las Palmas","1","0","1","0"
"21:06","Madrid Fehér","Madrid Piros","1","2","1","3"
"21:06","Bilbao","Valencia","4","0","5","1"
"21:14","Getafe","Bilbao","0","1","0","2"
"21:14","Las Palmas","Vigo","0","0","1","0"
"21:14","Sevilla Zöld","Mallorca","0","2","2","3"
"21:14","San Sebastian","Barcelona","1","1","1","2"
"21:14","Madrid Piros","Villarreal","1","0","3","1"
"21:14","Valencia","Girona","1","0","3","1"
"21:14","Osasuna","Madrid Fehér","0","1","0","3"
"21:14","Sevilla Piros","Alaves","0","0","0","0"
"21:22","Villarreal","Osasuna","1","3","3","3"
"21:22","Madrid Fehér","Sevilla Piros","1","1","4","1"
"21:22","Mallorca","San Sebastian","0","0","1","0"
"21:22","Girona","Getafe","2","0","4","2"
"21:22","Vigo","Valencia","1","1","2","1"
"21:22","Barcelona","Madrid Piros","2","1","3","2"
"21:22","Bilbao","Sevilla Zöld","2","0","2","1"
"21:22","Alaves","Las Palmas","1","0","2","0"
"21:30","Las Palmas","Madrid Fehér","0","0","0","2"
"21:30","Valencia","Alaves","0","0","0","0"
"21:30","Sevilla Piros","Villarreal","0","1","2","1"
"21:30","Mallorca","Barcelona","1","1","1","1"
"21:30","Sevilla Zöld","Girona","1","0","1","0"
"21:30","San Sebastian","Bilbao","1","0","2","1"
"21:30","Osasuna","Madrid Piros","0","1","0","3"
"21:30","Getafe","Vigo","0","2","2","2"
"21:38","Madrid Piros","Sevilla Piros","2","1","2","4"
"21:38","Bilbao","Mallorca","1","0","3","1"
"21:38","Girona","San Sebastian","1","0","1","0"
"21:38","Madrid Fehér","Valencia","1","0","2","1"
"21:38","Villarreal","Las Palmas","1","0","1","1"
"21:38","Alaves","Getafe","1","0","1","1"
"21:38","Barcelona","Osasuna","0","0","0","1"
"21:38","Vigo","Sevilla Zöld","0","1","1","1"
"21:45","Las Palmas","Madrid Piros","0","1","2","1"
"21:45","San Sebastian","Vigo","1","0","1","2"
"21:45","Getafe","Madrid Fehér","0","0","0","1"
"21:45","Bilbao","Barcelona","0","1","0","1"
"21:45","Sevilla Piros","Osasuna","1","2","2","2"
"21:45","Sevilla Zöld","Alaves","1","0","3","0"
"21:45","Mallorca","Girona","2","1","3","2"
"21:45","Valencia","Villarreal","2","0","2","0"
"21:53","Madrid Fehér","Sevilla Zöld","0","0","3","0"
"21:53","Vigo","Mallorca","2","0","2","1"
